txn_id,date,sender_account,receiver_account,amount,currency,txn_type,is_suspicious,SAR_filed
TXN-00015174,2026-02-15,CUST-004095,CUST-003888,3777.61,GBP,transfer,False,False
TXN-00015175,2026-01-04,CUST-001016,CUST-003649,2127.52,USD,ATM,False,False
TXN-00015176,2025-06-25,CUST-004430,CUST-000192,1706.08,USD,check,False,False
TXN-00015177,2026-01-26,CUST-002262,CUST-003318,3279.12,EUR,transfer,False,False
TXN-00015178,2026-02-06,CUST-003926,CUST-004650,1861.07,USD,ATM,False,False
TXN-00015179,2025-09-06,CUST-001820,CUST-003519,5928.85,USD,wire,False,False
TXN-00015180,2025-05-19,CUST-001625,CUST-003561,37894.53,USD,withdrawal,False,False
TXN-00015181,2025-07-31,CUST-000830,CUST-002480,3937.43,USD,check,False,False
TXN-00015182,2025-06-25,CUST-003781,CUST-001903,1630.27,USD,transfer,False,False
TXN-00015183,2025-08-27,CUST-000148,CUST-003518,4705.29,MXN,wire,False,False
TXN-00015184,2025-05-04,CUST-004998,CUST-000204,4601.87,EUR,deposit,False,False
TXN-00015185,2025-10-20,CUST-002484,CUST-004916,195.54,USD,transfer,False,False
TXN-00015186,2025-03-31,CUST-002260,CUST-004577,885.35,USD,transfer,False,False
TXN-00015187,2025-11-04,CUST-004757,CUST-003897,4978.92,EUR,ATM,False,False
TXN-00015188,2025-12-21,CUST-003052,CUST-001621,2820.69,USD,deposit,False,False
TXN-00015189,2025-05-06,CUST-002813,CUST-002686,3034.18,USD,withdrawal,False,False
TXN-00015190,2025-10-25,CUST-003267,CUST-001627,3785.65,USD,check,False,False
TXN-00015191,2025-06-22,CUST-001011,CUST-000613,1625.84,MXN,check,False,False
TXN-00015192,2025-05-01,CUST-001895,CUST-004721,1748.11,EUR,withdrawal,False,False
TXN-00015193,2025-05-04,CUST-001640,CUST-001198,1650.45,USD,ATM,False,False
TXN-00015194,2025-09-12,CUST-000844,CUST-000449,4381.01,USD,transfer,False,False
TXN-00015195,2025-12-10,CUST-001138,CUST-000086,2142.34,MXN,deposit,False,False
TXN-00015196,2025-11-11,CUST-004513,CUST-003323,2682.69,EUR,ATM,False,False
TXN-00015197,2025-06-29,CUST-003985,CUST-003927,44.29,USD,check,False,False
TXN-00015198,2026-03-21,CUST-001457,CUST-003063,3584.96,EUR,transfer,False,False
TXN-00015199,2025-12-02,CUST-001341,CUST-001622,4902.38,USD,withdrawal,False,False
TXN-00015200,2025-09-30,CUST-003013,CUST-002665,4099.97,GBP,deposit,False,False
TXN-00015201,2026-02-25,CUST-004806,CUST-000692,2088.53,USD,deposit,False,False
TXN-00015202,2025-06-29,CUST-002265,CUST-003568,1488.72,MXN,transfer,False,False
TXN-00015203,2025-09-23,CUST-004557,CUST-000164,2913.73,USD,check,False,False
TXN-00015204,2026-03-17,CUST-000543,CUST-001653,4262.5,EUR,deposit,False,False
TXN-00015205,2025-10-07,CUST-002425,CUST-000703,2800.53,USD,withdrawal,False,False
TXN-00015206,2026-03-18,CUST-001075,CUST-002237,60.6,USD,transfer,False,False
TXN-00015207,2025-07-03,CUST-004956,CUST-000424,4635.09,EUR,deposit,False,False
TXN-00015208,2025-09-24,CUST-000756,CUST-000819,712.81,USD,deposit,False,False
TXN-00015209,2025-09-08,CUST-000663,CUST-003451,4337.04,EUR,ATM,False,False
TXN-00015210,2025-07-31,CUST-001492,CUST-000003,2482.73,GBP,ATM,False,False
TXN-00015211,2025-11-21,CUST-001051,CUST-002382,23393.35,USD,deposit,False,False
TXN-00015212,2025-04-09,CUST-000997,CUST-003685,3244.91,USD,ATM,False,False
TXN-00015213,2026-01-26,CUST-004230,CUST-001966,2334.7,USD,withdrawal,False,False
TXN-00015214,2025-07-10,CUST-003894,CUST-003354,2257.02,USD,deposit,False,False
TXN-00015215,2025-12-19,CUST-003247,CUST-000973,2818.8,EUR,wire,True,False
TXN-00015216,2025-04-13,CUST-002528,CUST-003656,4925.1,USD,wire,False,False
TXN-00015217,2025-09-30,CUST-001476,CUST-004296,2588.0,MXN,deposit,False,False
TXN-00015218,2026-03-01,CUST-003815,CUST-002512,4594.07,GBP,deposit,False,False
TXN-00015219,2026-03-07,CUST-004648,CUST-004571,306.26,USD,check,False,False
TXN-00015220,2025-05-25,CUST-000739,CUST-002927,2773.1,MXN,transfer,False,False
TXN-00015221,2025-11-15,CUST-002564,CUST-002270,3447.2,USD,withdrawal,False,False
TXN-00015222,2025-06-30,CUST-001488,CUST-000845,4520.49,USD,withdrawal,False,False
TXN-00015223,2025-06-22,CUST-000160,CUST-001436,2663.05,MXN,wire,False,False
TXN-00015224,2026-01-29,CUST-000788,CUST-004844,2044.35,EUR,deposit,False,False
TXN-00015225,2025-09-11,CUST-004564,CUST-004711,4029.7,USD,check,False,False
TXN-00015226,2025-04-17,CUST-002657,CUST-001782,4417.58,USD,wire,False,False
TXN-00015227,2025-06-20,CUST-003550,CUST-002823,2343.38,GBP,withdrawal,False,False
TXN-00015228,2025-08-29,CUST-003945,CUST-003530,1827.79,USD,check,False,False
TXN-00015229,2026-01-25,CUST-004699,CUST-004618,3474.99,GBP,check,False,False
TXN-00015230,2026-01-25,CUST-000968,CUST-002598,2466.38,EUR,deposit,False,False
TXN-00015231,2025-11-19,CUST-003244,CUST-003052,2792.86,USD,withdrawal,False,False
TXN-00015232,2026-03-05,CUST-003755,CUST-000161,2415.26,EUR,withdrawal,False,False
TXN-00015233,2025-05-31,CUST-004078,CUST-002725,659.57,USD,ATM,True,False
TXN-00015234,2025-06-29,CUST-004138,CUST-003524,1244.12,USD,transfer,False,False
TXN-00015235,2025-04-23,CUST-000222,CUST-003862,4701.38,MXN,wire,False,False
TXN-00015236,2025-06-28,CUST-000515,CUST-002423,4312.15,EUR,transfer,False,False
TXN-00015237,2026-02-01,CUST-001466,CUST-003252,16139.32,GBP,wire,False,False
TXN-00015238,2025-07-04,CUST-004205,CUST-000047,637.39,GBP,ATM,False,False
TXN-00015239,2025-04-20,CUST-000029,CUST-003770,4301.15,USD,wire,False,False
TXN-00015240,2025-07-06,CUST-002858,CUST-000869,166.72,USD,ATM,False,False
TXN-00015241,2026-02-02,CUST-003559,CUST-003741,3291.47,USD,transfer,False,False
TXN-00015242,2025-09-15,CUST-000021,CUST-002000,431.62,USD,deposit,False,False
TXN-00015243,2026-02-11,CUST-002636,CUST-001388,1137.79,EUR,withdrawal,False,False
TXN-00015244,2026-01-06,CUST-003361,CUST-002703,613.22,USD,withdrawal,False,False
TXN-00015245,2026-03-23,CUST-002142,CUST-002341,1425.04,EUR,ATM,False,False
TXN-00015246,2025-10-31,CUST-003212,CUST-004876,3907.97,GBP,transfer,False,False
TXN-00015247,2026-02-23,CUST-001420,CUST-001994,2062.42,USD,withdrawal,False,False
TXN-00015248,2026-03-12,CUST-002668,CUST-003718,3673.22,USD,transfer,False,False
TXN-00015249,2026-01-09,CUST-000036,CUST-002674,2787.69,USD,transfer,False,False
TXN-00015250,2025-05-22,CUST-000359,CUST-003482,2490.79,USD,transfer,False,False
TXN-00015251,2025-05-17,CUST-000008,CUST-002342,3511.58,MXN,withdrawal,False,False
TXN-00015252,2025-09-10,CUST-004792,CUST-001214,4198.38,USD,wire,False,False
TXN-00015253,2025-04-29,CUST-003285,CUST-002446,510.39,USD,withdrawal,True,True
TXN-00015254,2025-06-26,CUST-002325,CUST-001882,2620.72,GBP,check,False,False
TXN-00015255,2025-07-17,CUST-003662,CUST-000639,1932.06,MXN,deposit,False,False
TXN-00015256,2026-03-13,CUST-003009,CUST-003837,4449.37,USD,transfer,False,False
TXN-00015257,2025-11-14,CUST-002170,CUST-002824,627.56,USD,wire,False,False
TXN-00015258,2025-10-13,CUST-003762,CUST-000370,666.47,USD,check,True,False
TXN-00015259,2025-05-31,CUST-000247,CUST-001729,2750.27,USD,withdrawal,False,False
TXN-00015260,2025-06-24,CUST-000777,CUST-000165,4041.81,MXN,check,False,False
TXN-00015261,2025-06-07,CUST-004389,CUST-004337,1164.33,MXN,ATM,False,False
TXN-00015262,2025-10-28,CUST-001355,CUST-004135,3725.45,GBP,ATM,False,False
TXN-00015263,2025-11-18,CUST-004994,CUST-002420,3893.54,GBP,ATM,False,False
TXN-00015264,2025-04-27,CUST-000735,CUST-002430,2657.25,USD,check,False,False
TXN-00015265,2025-11-25,CUST-002482,CUST-003767,2230.26,USD,withdrawal,False,False
TXN-00015266,2025-05-02,CUST-003617,CUST-004969,4107.75,USD,deposit,False,False
TXN-00015267,2026-03-05,CUST-001964,CUST-000503,20768.45,MXN,withdrawal,False,False
TXN-00015268,2025-10-05,CUST-000006,CUST-001201,2297.73,USD,withdrawal,False,False
TXN-00015269,2025-09-16,CUST-002003,CUST-003163,4320.51,MXN,wire,False,False
TXN-00015270,2025-06-19,CUST-004789,CUST-000089,218.93,USD,check,False,False
TXN-00015271,2025-07-30,CUST-001479,CUST-000443,2879.9,MXN,withdrawal,False,False
TXN-00015272,2025-09-05,CUST-004443,CUST-001237,2643.85,GBP,check,False,False
TXN-00015273,2025-12-20,CUST-001486,CUST-003144,14947.31,USD,wire,False,False
TXN-00015274,2025-07-15,CUST-004296,CUST-000526,1827.45,MXN,check,False,False
TXN-00015275,2025-09-30,CUST-000244,CUST-003954,2987.67,USD,transfer,False,False
TXN-00015276,2026-02-27,CUST-000465,CUST-004849,2897.76,EUR,transfer,False,False
TXN-00015277,2025-07-26,CUST-000070,CUST-002423,7794.13,USD,ATM,False,False
TXN-00015278,2025-10-08,CUST-001102,CUST-004763,354.97,USD,transfer,False,False
TXN-00015279,2025-06-27,CUST-001431,CUST-003708,2698.72,MXN,withdrawal,False,False
TXN-00015280,2025-04-02,CUST-000268,CUST-003333,2814.54,EUR,wire,False,False
TXN-00015281,2025-12-09,CUST-003201,CUST-003499,3235.06,USD,ATM,False,False
TXN-00015282,2025-12-01,CUST-000331,CUST-003739,2041.39,USD,withdrawal,False,False
TXN-00015283,2025-09-06,CUST-000206,CUST-002877,2676.72,USD,transfer,False,False
TXN-00015284,2025-08-31,CUST-004622,CUST-000511,214.95,USD,check,False,False
TXN-00015285,2025-05-08,CUST-003997,CUST-002957,1394.32,USD,check,False,False
TXN-00015286,2025-07-21,CUST-002729,CUST-003578,15715.58,USD,check,False,False
TXN-00015287,2025-12-08,CUST-001498,CUST-001847,3080.77,MXN,deposit,False,False
TXN-00015288,2026-03-02,CUST-003726,CUST-000858,765.07,USD,transfer,False,False
TXN-00015289,2025-12-24,CUST-004878,CUST-001369,490.79,USD,withdrawal,False,False
TXN-00015290,2025-09-08,CUST-002428,CUST-001685,4545.42,MXN,wire,False,False
TXN-00015291,2026-03-02,CUST-002055,CUST-003360,2605.52,EUR,withdrawal,False,False
TXN-00015292,2025-07-09,CUST-003651,CUST-001895,4050.46,GBP,wire,False,False
TXN-00015293,2025-09-27,CUST-004530,CUST-001478,1887.32,USD,deposit,False,False
TXN-00015294,2025-08-28,CUST-001072,CUST-003707,4292.33,MXN,check,False,False
TXN-00015295,2025-06-21,CUST-001604,CUST-004605,775.27,EUR,transfer,False,False
TXN-00015296,2025-11-26,CUST-000813,CUST-000672,4394.75,MXN,check,False,False
TXN-00015297,2026-01-22,CUST-001062,CUST-003332,2018.62,GBP,ATM,False,False
TXN-00015298,2026-02-21,CUST-003685,CUST-004644,1932.24,USD,wire,False,False
TXN-00015299,2025-06-26,CUST-003969,CUST-000776,1627.31,MXN,wire,False,False
TXN-00015300,2025-06-23,CUST-003079,CUST-001060,1494.31,USD,wire,False,False
TXN-00015301,2025-05-17,CUST-001814,CUST-004654,3172.16,USD,deposit,False,False
TXN-00015302,2025-12-03,CUST-002795,CUST-004938,11491.73,USD,check,False,False
TXN-00015303,2025-04-11,CUST-000861,CUST-003164,939.07,MXN,wire,False,False
TXN-00015304,2026-02-12,CUST-004231,CUST-001064,875.77,USD,transfer,False,False
TXN-00015305,2025-10-27,CUST-004782,CUST-001361,3148.79,USD,check,False,False
TXN-00015306,2025-09-12,CUST-003632,CUST-002022,1844.48,USD,transfer,False,False
TXN-00015307,2025-04-28,CUST-002442,CUST-000285,2818.33,EUR,ATM,False,False
TXN-00015308,2025-08-22,CUST-002711,CUST-002933,4329.84,USD,deposit,False,False
TXN-00015309,2025-11-27,CUST-004606,CUST-004690,17120.37,MXN,transfer,False,False
TXN-00015310,2025-04-30,CUST-000014,CUST-001450,3014.62,USD,wire,False,False
TXN-00015311,2025-08-23,CUST-000802,CUST-001526,3595.29,EUR,withdrawal,False,False
TXN-00015312,2025-10-14,CUST-001738,CUST-001349,4273.34,GBP,withdrawal,False,False
TXN-00015313,2026-02-24,CUST-001536,CUST-000258,2180.06,USD,ATM,False,False
TXN-00015314,2025-09-06,CUST-002454,CUST-003799,4625.87,USD,withdrawal,False,False
TXN-00015315,2026-01-07,CUST-002504,CUST-002833,1565.39,USD,withdrawal,False,False
TXN-00015316,2025-10-23,CUST-004104,CUST-001839,3487.58,USD,withdrawal,False,False
TXN-00015317,2026-01-13,CUST-001549,CUST-001939,1689.97,MXN,withdrawal,False,False
TXN-00015318,2025-09-22,CUST-000112,CUST-001226,516.47,EUR,deposit,False,False
TXN-00015319,2025-11-13,CUST-002049,CUST-000791,11654.36,GBP,withdrawal,False,False
TXN-00015320,2025-04-06,CUST-002682,CUST-003858,2783.8,USD,wire,False,False
TXN-00015321,2025-07-27,CUST-000030,CUST-004371,2565.95,USD,check,False,False
TXN-00015322,2025-06-22,CUST-002869,CUST-001091,1413.95,EUR,wire,False,False
TXN-00015323,2025-12-28,CUST-000724,CUST-000670,4740.08,USD,check,False,False
TXN-00015324,2025-10-14,CUST-002070,CUST-001255,3777.01,USD,deposit,False,False
TXN-00015325,2025-05-13,CUST-003523,CUST-004211,2142.17,USD,withdrawal,False,False
TXN-00015326,2025-10-09,CUST-003517,CUST-000726,4374.29,MXN,deposit,False,False
TXN-00015327,2025-04-04,CUST-001599,CUST-003806,1271.75,USD,transfer,True,True
TXN-00015328,2025-10-23,CUST-000400,CUST-003049,680.77,USD,transfer,False,False
TXN-00015329,2025-09-08,CUST-001912,CUST-002993,270.95,MXN,check,False,False
TXN-00015330,2025-12-13,CUST-003298,CUST-004848,1203.26,USD,check,False,False
TXN-00015331,2025-08-07,CUST-003906,CUST-003147,3822.58,USD,withdrawal,False,False
TXN-00015332,2025-07-03,CUST-002071,CUST-001741,1221.78,USD,transfer,False,False
TXN-00015333,2025-04-12,CUST-003626,CUST-000340,2065.6,USD,transfer,False,False
TXN-00015334,2025-05-14,CUST-003780,CUST-003299,1076.33,USD,deposit,False,False
TXN-00015335,2025-07-16,CUST-001988,CUST-004451,3590.35,USD,transfer,False,False
TXN-00015336,2025-12-15,CUST-000783,CUST-002901,3163.85,USD,deposit,False,False
TXN-00015337,2025-07-05,CUST-003147,CUST-000741,4072.61,GBP,ATM,False,False
TXN-00015338,2025-09-15,CUST-003787,CUST-001472,3069.45,MXN,transfer,False,False
TXN-00015339,2025-11-05,CUST-004551,CUST-001877,360.16,USD,check,False,False
TXN-00015340,2025-09-17,CUST-001937,CUST-001014,2301.78,EUR,deposit,False,False
TXN-00015341,2025-06-05,CUST-002146,CUST-001176,4997.79,USD,ATM,False,False
TXN-00015342,2026-02-12,CUST-001781,CUST-004261,3204.83,USD,ATM,False,False
TXN-00015343,2025-11-01,CUST-002348,CUST-002466,15519.86,MXN,transfer,False,False
TXN-00015344,2025-09-01,CUST-001340,CUST-003404,4576.02,USD,transfer,False,False
TXN-00015345,2025-07-31,CUST-002594,CUST-002332,2328.35,USD,deposit,False,False
TXN-00015346,2025-11-03,CUST-000037,CUST-001928,4153.48,USD,transfer,False,False
TXN-00015347,2026-01-17,CUST-000901,CUST-002552,2080.42,GBP,ATM,False,False
TXN-00015348,2025-12-03,CUST-001569,CUST-001107,1119.62,GBP,deposit,False,False
TXN-00015349,2025-09-08,CUST-002682,CUST-001266,770.48,USD,withdrawal,False,False
TXN-00015350,2026-03-21,CUST-002332,CUST-001363,3599.22,USD,check,False,False
TXN-00015351,2026-01-30,CUST-004064,CUST-004768,1021.96,GBP,check,False,False
TXN-00015352,2025-05-18,CUST-004802,CUST-001077,1859.69,USD,check,False,False
TXN-00015353,2026-02-07,CUST-004823,CUST-001372,3964.09,USD,transfer,False,False
TXN-00015354,2025-11-08,CUST-000937,CUST-000462,28488.18,USD,ATM,False,False
TXN-00015355,2026-02-23,CUST-003528,CUST-001206,4072.94,USD,deposit,False,False
TXN-00015356,2026-01-16,CUST-001346,CUST-001592,408.46,EUR,check,False,False
TXN-00015357,2026-01-26,CUST-000992,CUST-003289,2330.53,USD,transfer,False,False
TXN-00015358,2026-01-18,CUST-003910,CUST-003339,579.17,MXN,deposit,False,False
TXN-00015359,2026-03-14,CUST-000468,CUST-004212,4175.12,USD,check,False,False
TXN-00015360,2025-10-27,CUST-003567,CUST-001115,1638.27,USD,ATM,False,False
TXN-00015361,2025-07-07,CUST-002299,CUST-001766,1721.82,USD,check,False,False
TXN-00015362,2025-11-28,CUST-002329,CUST-002488,4848.92,EUR,check,False,False
TXN-00015363,2025-04-30,CUST-000119,CUST-000393,359.59,GBP,check,False,False
TXN-00015364,2025-12-24,CUST-000573,CUST-000182,2262.53,USD,check,False,False
TXN-00015365,2025-06-23,CUST-001226,CUST-001695,6779.46,GBP,transfer,False,False
TXN-00015366,2026-02-27,CUST-000571,CUST-004679,124.11,MXN,check,False,False
TXN-00015367,2025-10-25,CUST-004050,CUST-001927,4727.45,USD,wire,False,False
TXN-00015368,2025-10-25,CUST-004275,CUST-000917,2554.24,EUR,ATM,False,False
TXN-00015369,2025-12-03,CUST-000846,CUST-002562,3304.68,USD,withdrawal,False,False
TXN-00015370,2026-01-16,CUST-000677,CUST-001627,357.72,MXN,wire,False,False
TXN-00015371,2025-05-18,CUST-004868,CUST-002468,15991.64,MXN,wire,False,False
TXN-00015372,2025-07-30,CUST-002844,CUST-003742,1820.49,USD,withdrawal,False,False
TXN-00015373,2025-04-09,CUST-000082,CUST-002078,2401.39,USD,ATM,False,False
TXN-00015374,2025-07-22,CUST-001369,CUST-003352,1217.11,USD,transfer,False,False
TXN-00015375,2025-07-23,CUST-001070,CUST-000981,2620.36,USD,check,False,False
TXN-00015376,2025-07-15,CUST-001049,CUST-003237,503.38,USD,transfer,False,False
TXN-00015377,2026-03-11,CUST-000728,CUST-002976,4812.55,MXN,withdrawal,False,False
TXN-00015378,2025-10-19,CUST-001703,CUST-000912,3082.39,USD,check,False,False
TXN-00015379,2025-10-22,CUST-004032,CUST-003104,2033.41,USD,transfer,False,False
TXN-00015380,2025-08-14,CUST-001514,CUST-000880,1679.14,EUR,wire,False,False
TXN-00015381,2025-12-26,CUST-000048,CUST-000115,27569.93,USD,wire,False,False
TXN-00015382,2025-05-25,CUST-002134,CUST-000987,3549.79,USD,wire,False,False
TXN-00015383,2025-08-09,CUST-000687,CUST-001237,4645.3,USD,transfer,False,False
TXN-00015384,2026-02-11,CUST-001643,CUST-001166,2903.49,USD,check,False,False
TXN-00015385,2025-09-02,CUST-003299,CUST-000517,4409.54,GBP,transfer,False,False
TXN-00015386,2025-06-01,CUST-000887,CUST-000357,1680.91,GBP,deposit,False,False
TXN-00015387,2025-08-14,CUST-003467,CUST-003364,472506.57,USD,wire,False,False
TXN-00015388,2026-02-14,CUST-004706,CUST-003419,203.05,USD,transfer,False,False
TXN-00015389,2025-09-14,CUST-004152,CUST-000744,3201.39,MXN,withdrawal,False,False
TXN-00015390,2025-08-08,CUST-000916,CUST-002719,3686.34,GBP,withdrawal,False,False
TXN-00015391,2026-01-07,CUST-003537,CUST-001255,4459.38,USD,deposit,False,False
TXN-00015392,2026-02-21,CUST-002141,CUST-000842,883.39,USD,ATM,False,False
TXN-00015393,2026-01-08,CUST-000025,CUST-000749,350.13,USD,check,False,False
TXN-00015394,2025-11-07,CUST-002696,CUST-004923,1948.41,EUR,withdrawal,False,False
TXN-00015395,2025-09-06,CUST-003314,CUST-004074,4922.23,EUR,ATM,False,False
TXN-00015396,2025-05-22,CUST-003615,CUST-003562,1541.68,USD,transfer,False,False
TXN-00015397,2025-11-15,CUST-001005,CUST-001086,566.73,USD,withdrawal,True,False
TXN-00015398,2026-02-15,CUST-004042,CUST-004586,4170.46,USD,transfer,False,False
TXN-00015399,2025-09-09,CUST-002005,CUST-001679,2532.5,MXN,ATM,False,False
TXN-00015400,2025-12-23,CUST-003157,CUST-002956,474.19,USD,check,False,False
TXN-00015401,2025-06-12,CUST-000461,CUST-002651,2800.3,EUR,transfer,False,False
TXN-00015402,2025-08-27,CUST-001797,CUST-002935,4008.8,EUR,wire,False,False
TXN-00015403,2026-02-08,CUST-002334,CUST-003724,4752.37,USD,deposit,False,False
TXN-00015404,2025-07-12,CUST-001101,CUST-004228,2047.18,USD,check,True,True
TXN-00015405,2025-12-14,CUST-003360,CUST-003514,1354.85,EUR,withdrawal,False,False
TXN-00015406,2026-01-13,CUST-004003,CUST-004829,2123.11,USD,ATM,False,False
TXN-00015407,2026-01-29,CUST-003970,CUST-003879,4665.08,EUR,ATM,False,False
TXN-00015408,2025-09-25,CUST-003862,CUST-002251,12568.91,USD,withdrawal,False,False
TXN-00015409,2026-03-11,CUST-001456,CUST-002850,1138.23,USD,withdrawal,False,False
TXN-00015410,2025-09-20,CUST-003948,CUST-003566,1377.85,USD,ATM,False,False
TXN-00015411,2025-06-25,CUST-003919,CUST-000849,3283.73,MXN,withdrawal,False,False
TXN-00015412,2026-01-18,CUST-001624,CUST-002465,2129.61,USD,ATM,False,False
TXN-00015413,2025-11-09,CUST-001513,CUST-002099,4039.77,USD,wire,False,False
TXN-00015414,2025-10-30,CUST-000520,CUST-003545,1583.16,USD,wire,False,False
TXN-00015415,2025-10-27,CUST-001825,CUST-003891,3759.28,USD,withdrawal,False,False
TXN-00015416,2025-10-11,CUST-002247,CUST-002794,3243.12,USD,wire,False,False
TXN-00015417,2025-08-30,CUST-003111,CUST-003325,76.08,USD,transfer,False,False
TXN-00015418,2025-08-08,CUST-000705,CUST-004560,2034.44,EUR,withdrawal,False,False
TXN-00015419,2025-10-03,CUST-004188,CUST-004931,463.44,GBP,withdrawal,False,False
TXN-00015420,2025-10-14,CUST-001095,CUST-000269,1933.57,USD,check,False,False
TXN-00015421,2025-12-28,CUST-001183,CUST-004133,2185.23,USD,check,False,False
TXN-00015422,2025-06-27,CUST-001409,CUST-003464,3683.3,MXN,ATM,False,False
TXN-00015423,2026-01-01,CUST-001718,CUST-003975,44315.6,GBP,ATM,False,False
TXN-00015424,2025-12-30,CUST-003709,CUST-001965,1302.96,MXN,withdrawal,False,False
TXN-00015425,2025-10-10,CUST-001622,CUST-001835,3022.16,GBP,ATM,False,False
TXN-00015426,2026-01-21,CUST-004292,CUST-004370,2856.14,GBP,withdrawal,False,False
TXN-00015427,2025-09-03,CUST-000459,CUST-001950,4334.94,EUR,deposit,False,False
TXN-00015428,2025-07-13,CUST-004885,CUST-000396,3455.26,USD,withdrawal,False,False
TXN-00015429,2025-12-14,CUST-002614,CUST-001513,1906.63,EUR,check,False,False
TXN-00015430,2025-10-17,CUST-003035,CUST-004305,11673.84,MXN,withdrawal,False,False
TXN-00015431,2025-04-08,CUST-003199,CUST-002760,1995.32,USD,withdrawal,False,False
TXN-00015432,2025-11-27,CUST-001394,CUST-003982,436.89,EUR,ATM,False,False
TXN-00015433,2025-04-25,CUST-000664,CUST-004438,1985.39,USD,ATM,False,False
